notes: n=200, m=13468, elb=1, eub=20, conf_density=0.0003, clb=25, cub= 200, seed= 5361
p spec 200 13468 27206
s 186
t 124
a 0 1 2
c 60 73 170 192 186
c 33 34 161 83 160
c 115 145 70 96 192
c 183 187 4 198 29
c 88 93 192 24 114
c 161 110 133 152 155
c 74 6 1 37 190
c 111 174 100 104 42
c 66 107 60 95 28
c 62 193 142 102 80
c 123 124 142 183 186
c 197 5 169 192 177
c 1 140 52 75 67
c 155 130 62 91 164
c 56 157 22 65 39
c 20 29 126 157 137
c 38 129 164 74 59
c 65 95 124 145 66
c 115 150 68 84 115
c 113 117 69 14 120
c 85 112 80 106 118
c 166 164 158 168 40
c 123 128 62 184 85
c 55 7 116 129 91
c 97 102 90 66 181
c 117 127 7 26 182
c 90 112 113 148 190
c 120 160 52 114 149
c 41 51 161 3 79
c 34 45 9 63 82
c 0 36 5 112 137
c 62 82 75 52 142
c 104 3 88 89 122
c 54 69 110 147 145
c 36 180 94 112 102
c 27 39 179 187 113
c 101 123 171 4 124
c 120 25 127 140 194
c 88 175 66 76 147
c 173 190 57 95 119
c 160 59 43 76 79
c 24 38 43 80 65
c 106 191 28 39 164
c 156 179 171 9 113
c 177 179 187 6 78
c 195 37 17 105 71
c 193 196 99 0 32
c 11 38 33 159 134
c 141 158 23 164 134
c 101 111 164 0 132
c 98 118 65 89 156
c 30 49 177 108 90
c 83 109 137 145 179
c 139 74 125 165 101
c 105 111 90 196 195
c 16 108 103 140 89
c 39 2 127 76 112
c 109 115 11 55 199
c 66 96 4 49 49
c 51 20 16 32 137
c 90 64 172 8 78
c 177 17 188 193 172
c 90 112 127 140 33
c 183 126 113 140 30
c 126 134 139 142 87
c 118 133 76 100 30
c 160 191 15 121 57
c 118 66 181 193 133
c 152 180 137 181 120
c 117 141 164 1 131
c 101 7 191 99 56
c 49 9 133 173 53
c 129 164 111 134 94
c 194 52 72 84 193
c 184 9 143 162 61
c 9 21 198 77 133
c 54 30 95 140 87
c 125 155 34 35 189
c 34 48 72 189 92
c 107 150 67 75 67
c 111 197 92 96 81
c 198 25 199 0 34
c 180 23 86 150 117
c 39 66 182 188 159
c 116 158 45 69 99
c 50 72 81 102 195
c 178 191 17 198 60
c 154 133 59 92 121
c 172 35 98 118 98
c 78 80 101 113 187
c 12 53 140 173 134
c 2 8 147 110 171
c 57 61 197 17 60
c 17 26 125 3 147
c 119 156 68 95 120
c 59 47 46 152 110
c 25 68 192 195 199
c 29 165 158 179 110
c 180 2 88 102 198
c 114 125 106 147 171
c 90 94 175 194 139
c 177 198 100 60 192
c 38 45 112 122 114
c 71 82 48 50 196
c 165 188 148 188 113
c 139 161 48 19 168
c 56 94 154 37 169
c 93 133 166 190 143
c 81 60 53 152 56
c 114 85 143 174 138
c 106 119 101 128 147
c 67 104 17 26 50
c 43 27 135 156 155
c 175 193 175 9 66
c 107 115 61 92 100
c 23 27 133 175 153
c 165 191 15 49 148
c 141 61 162 13 105
c 191 26 7 93 51
c 23 51 0 18 76
c 139 143 170 155 50
c 101 116 135 40 147
c 150 177 6 26 43
c 159 168 106 174 95
c 15 50 33 74 105
c 130 175 61 65 153
c 173 138 31 72 73
c 196 88 110 182 82
c 59 79 66 110 140
c 41 0 100 108 196
c 126 169 82 101 54
c 27 57 104 149 172
c 162 29 199 44 122
c 187 24 40 46 30
c 160 124 50 83 151
c 154 174 62 79 72
c 142 161 73 190 109
c 51 20 143 175 76
c 38 149 107 72 51
c 2 57 23 196 130
c 163 182 124 118 155
c 101 90 95 118 137
c 105 148 152 160 52
c 186 125 104 140 101
c 0 181 123 146 46
c 130 153 70 74 197
c 25 105 124 86 147
c 36 68 11 95 78
c 33 94 187 59 92
c 91 113 179 188 97
c 70 94 135 145 39
c 174 184 27 42 77
c 118 137 66 106 50
c 55 154 85 117 161
c 55 79 66 182 104
c 21 58 73 87 75
c 120 85 132 53 55
c 196 40 47 148 159
c 138 98 9 26 27
c 117 135 198 41 125
c 5 99 21 33 145
c 54 77 128 151 134
c 187 59 33 37 97
c 186 16 191 23 58
c 92 109 56 79 171
c 64 66 7 34 157
c 177 22 161 186 145
c 117 146 132 149 177
c 79 103 34 74 106
c 55 58 35 66 189
c 184 29 40 47 149
c 174 123 136 29 26
c 91 11 146 152 109
c 140 30 41 42 131
c 9 109 187 190 60
c 120 30 111 152 196
c 161 191 29 57 150
c 85 154 105 138 158
c 54 178 116 149 153
c 158 186 22 100 197
c 5 24 109 148 48
c 196 22 153 196 146
c 30 21 98 140 74
c 131 160 148 159 31
c 99 124 35 99 27
c 118 191 127 122 43
c 80 122 45 81 110
c 146 150 32 16 37
c 75 20 90 69 33
c 86 105 126 194 149
c 52 102 3 148 185
c 124 191 70 94 195
c 73 113 82 7 40
c 53 132 96 21 58
c 42 127 83 6 191
c 80 179 36 176 58
c 142 173 104 120 170
c 119 105 167 195 45
c 70 160 105 124 125
c 38 170 31 68 44
c 89 87 189 0 168
c 15 58 172 6 29
c 25 70 101 139 146
c 88 151 198 116 187
c 8 51 63 71 170
c 52 151 178 22 133
c 191 29 54 89 122
c 120 124 90 106 169
c 1 44 87 111 51
c 181 133 16 25 172
c 193 14 20 29 83
c 194 154 179 153 155
c 177 188 132 167 27
c 12 101 186 24 129
c 3 28 95 168 190
c 107 142 154 103 185
c 83 91 40 52 152
c 134 151 53 73 37
c 124 129 53 112 39
c 19 119 196 161 95
c 82 155 191 84 165
c 93 106 172 14 122
c 144 124 71 12 164
c 100 105 41 62 56
c 144 179 29 34 85
c 81 104 7 1 85
c 43 81 121 49 152
c 40 30 108 179 139
c 57 97 133 158 182
c 121 141 42 29 195
c 116 179 103 111 139
c 106 191 173 177 72
c 193 8 112 128 117
c 132 164 192 18 92
c 77 65 143 181 180
c 66 23 174 199 62
c 73 5 76 102 90
c 57 72 34 35 42
c 130 123 130 178 54
c 158 173 49 85 138
c 126 169 4 6 78
c 38 170 30 58 138
c 161 88 36 64 27
c 105 146 78 110 130
c 50 132 83 11 169
c 63 83 81 97 126
c 121 126 176 188 107
c 57 75 53 57 163
c 51 83 33 152 48
c 72 147 173 16 37
c 45 57 76 124 117
c 153 162 53 120 168
c 25 103 122 170 162
c 137 140 12 37 168
c 167 72 126 92 193
c 23 67 145 45 129
c 133 154 37 166 132
c 122 151 110 143 66
c 57 99 44 76 82
c 56 86 193 92 151
c 192 0 105 111 125
c 99 109 185 14 110
c 106 125 46 86 27
c 51 17 146 163 86
c 28 58 112 118 148
c 35 72 69 83 139
c 61 77 57 68 155
c 140 85 183 89 61
c 12 171 134 162 146
c 156 199 141 143 154
c 56 99 61 159 116
c 23 40 135 149 176
c 64 80 170 177 33
c 5 37 80 187 107
c 141 179 159 184 43
c 158 108 149 179 29
c 126 157 37 77 149
c 175 182 177 12 149
c 80 110 172 88 73
c 181 172 154 196 146
c 192 50 65 102 69
c 196 41 153 164 97
c 160 13 149 183 167
c 28 35 50 63 133
c 44 56 33 64 66
c 172 88 0 76 148
c 157 186 60 98 148
c 167 8 87 102 101
c 98 97 48 88 175
c 160 0 184 8 76
c 13 16 151 72 162
c 34 79 130 137 81
c 154 150 76 141 92
c 77 78 91 124 30
c 68 82 107 147 61
c 136 157 14 181 45
c 128 17 151 158 29
c 19 23 149 152 110
c 1 197 15 52 106
c 53 90 50 133 172
c 97 58 156 193 92
c 4 70 166 9 64
c 93 62 69 70 87
c 37 81 96 135 183
c 93 104 26 70 33
c 149 169 127 4 87
c 8 50 177 11 129
c 81 29 58 87 119
c 192 15 34 154 114
c 89 122 32 66 108
c 149 145 41 46 88
c 185 29 29 73 109
c 167 193 34 78 46
c 103 111 137 154 77
c 82 67 52 126 183
c 189 17 110 26 31
c 177 182 54 196 154
c 91 101 69 98 115
c 196 87 126 20 37
c 131 152 169 13 162
c 27 31 30 3 112
c 199 30 138 194 92
c 65 8 181 5 184
c 172 180 84 146 123
c 148 154 193 43 113
c 66 79 164 167 53
c 71 179 124 53 169
c 125 60 167 0 97
c 64 80 121 150 153
c 65 105 96 13 140
c 23 61 37 121 59
c 102 123 87 94 162
c 108 121 29 50 103
c 20 38 74 94 129
c 35 36 4 10 140
c 132 152 28 162 195
c 96 13 89 97 97
c 122 144 104 114 81
c 159 1 179 48 191
c 85 91 128 82 140
c 6 88 63 146 127
c 178 183 45 126 61
c 153 169 49 74 88
c 124 155 146 166 182
c 96 133 85 128 125
c 9 24 138 44 27
c 114 132 38 49 197
c 60 81 16 54 156
c 76 84 98 116 50
c 90 184 53 99 171
c 190 25 187 9 149
c 196 42 162 179 40
c 67 158 185 19 65
c 3 9 166 175 98
c 180 195 132 177 80
c 36 6 165 166 49
c 141 175 69 9 198
c 163 199 53 59 196
c 134 99 194 5 169
c 51 94 163 174 118
c 119 193 158 197 178
c 79 101 102 134 180
c 143 150 67 179 178
c 20 44 61 95 62
c 35 59 70 79 30
c 91 48 55 84 130
c 137 162 125 158 25
c 168 1 107 108 167
c 44 13 136 171 79
c 98 117 101 135 161
c 59 82 17 75 183
c 46 58 118 137 187
c 78 103 43 90 154
c 100 35 2 21 98
c 170 199 18 52 151
c 6 23 107 53 189
c 124 134 136 156 37
c 166 102 135 13 174
c 130 173 93 95 70
c 113 71 40 44 64
c 103 53 45 17 193
c 19 41 149 194 102
c 131 174 148 162 87
c 33 70 175 132 131
c 65 155 187 29 89
c 27 63 26 158 138
c 13 20 191 26 58
c 17 53 7 36 48
c 105 137 27 96 64
c 110 75 98 124 82
c 84 151 186 27 116
c 193 187 87 130 31
c 61 99 42 55 150
c 101 131 79 90 195
c 38 4 186 192 135
c 100 111 141 163 186
c 5 27 135 169 52
c 138 161 172 74 117
c 42 7 177 121 115
c 62 182 61 88 194
c 83 11 29 71 43
c 125 4 138 149 151
c 76 123 46 181 147
c 86 91 18 82 132
c 44 36 110 117 92
c 40 54 130 169 124
c 176 113 163 167 113
c 109 149 69 71 106
c 147 162 5 29 151
c 187 59 30 60 117
c 166 4 113 42 55
c 161 190 131 21 64
c 47 85 9 8 104
c 96 98 192 21 60
c 163 23 64 171 105
c 144 172 74 93 28
c 172 123 15 87 73
c 172 74 181 176 129
c 41 69 140 142 25
c 1 19 128 139 152
c 71 94 34 55 190
c 58 63 165 125 76
c 3 21 116 133 40
c 199 177 158 76 44
c 175 25 119 122 73
c 162 146 122 81 51
c 47 117 88 49 61
c 125 138 177 20 184
c 122 150 118 69 135
c 56 74 83 122 40
c 53 70 120 130 25
c 32 6 86 199 127
c 85 120 183 199 140
c 47 82 158 37 46
c 84 124 39 34 44
c 97 114 11 23 58
c 152 170 126 150 88
c 133 146 124 158 160
c 195 29 0 186 35
c 31 74 62 91 55
c 195 36 105 127 128
c 54 74 165 45 109
c 114 23 115 125 165
c 42 69 81 12 165
c 145 24 171 10 143
c 31 46 147 170 129
c 192 25 117 61 135
c 9 11 88 122 145
c 29 71 119 160 132
c 151 190 56 85 70
c 181 56 186 15 73
c 181 89 14 68 46
c 5 38 186 5 155
c 191 33 72 91 46
c 126 165 51 59 33
c 28 65 61 90 163
c 49 111 86 111 58
c 67 100 53 61 39
c 136 154 7 19 171
c 31 90 61 65 153
c 199 2 64 71 199
c 192 69 180 55 30
c 52 85 39 76 134
c 49 70 117 141 34
c 91 169 118 66 145
c 69 139 36 88 104
c 52 54 20 158 30
c 84 118 134 137 122
c 25 73 110 61 70
c 177 6 74 176 31
c 113 133 0 189 198
c 196 64 99 106 173
c 68 141 44 69 132
c 156 198 152 168 182
c 54 75 54 94 55
c 125 157 7 35 138
c 85 91 114 117 79
c 52 114 11 20 80
c 21 65 99 127 139
c 32 121 35 41 164
c 25 46 195 2 38
c 2 8 94 18 44
c 47 143 139 24 99
c 64 61 80 94 153
c 196 22 81 66 131
c 48 87 112 149 189
c 143 164 88 92 86
c 153 164 88 49 128
c 41 62 71 104 178
c 69 92 116 123 156
c 190 191 144 31 186
c 145 190 139 195 196
c 1 5 48 81 151
c 113 155 51 68 142
c 34 41 177 16 131
c 35 69 46 91 165
c 192 69 122 87 34
c 153 172 85 199 138
c 100 133 134 24 179
c 161 180 81 109 104
c 168 191 85 112 195
c 109 135 90 196 142
c 105 120 49 59 113
c 118 191 127 130 88
c 93 120 34 124 71
c 56 90 68 72 179
c 148 144 173 126 38
c 80 56 34 12 160
c 118 128 154 126 84
c 36 143 174 198 114
c 188 196 171 75 182
c 68 87 162 86 162
c 127 3 131 136 114
c 153 11 10 135 152
c 11 18 37 97 195
c 189 167 7 50 139
c 173 179 104 132 183
c 11 27 90 27 86
c 149 191 191 128 54
c 71 85 114 136 95
c 13 28 15 42 64
c 170 7 170 194 124
c 168 180 45 60 189
c 91 110 87 35 155
c 26 44 143 172 103
c 130 143 22 99 102
c 64 91 1 40 196
c 25 68 173 111 102
c 102 141 3 148 52
c 59 160 41 0 116
c 169 27 24 33 171
c 180 189 101 197 174
c 129 6 188 74 68
c 73 97 137 141 110
c 157 159 69 90 198
c 179 67 83 114 37
c 101 162 169 20 80
c 60 95 28 9 115
c 17 41 89 125 76
c 49 83 62 70 100
c 186 163 193 195 180
c 59 79 146 160 166
c 165 45 46 84 105
c 115 134 75 20 114
c 90 110 40 71 49
c 7 11 154 199 60
c 96 132 84 86 182
c 190 8 94 117 94
c 87 133 64 76 25
c 176 191 76 65 152
c 8 34 22 65 58
c 82 155 0 27 130
c 123 148 109 136 49
c 174 4 34 41 166
c 137 161 25 51 81
c 5 144 39 10 126
c 163 188 156 196 97
c 160 162 38 81 189
c 172 185 151 169 63
c 176 63 38 4 174
c 94 119 97 48 169
c 42 70 17 181 112
c 187 131 148 125 183
c 126 134 91 107 123
c 122 139 195 199 85
c 76 113 51 160 180
c 106 140 42 73 49
c 138 17 88 104 176
c 51 83 9 102 108
c 46 58 79 98 115
c 75 114 199 44 102
c 188 104 193 86 54
c 9 59 193 35 120
c 110 94 47 75 30
c 95 192 143 185 94
c 132 137 43 70 114
c 129 150 142 151 197
c 196 15 43 73 134
c 17 20 104 145 151
c 4 29 114 70 74
c 47 90 63 97 57
c 183 128 92 115 73
c 184 20 34 68 172
c 0 123 92 85 175
c 130 138 181 16 72
c 120 121 182 1 67
c 160 184 92 95 163
c 112 114 77 90 82
c 161 137 86 93 89
c 16 56 23 12 90
c 26 63 39 81 161
c 178 165 25 153 173
c 159 64 123 119 183
c 12 150 148 178 120
c 132 141 125 132 136
c 43 118 192 161 106
c 57 93 142 148 89
c 124 141 153 192 163
c 89 101 105 126 135
c 45 48 118 134 191
c 41 76 134 118 185
c 92 106 145 159 137
c 182 186 190 2 31
c 199 14 7 33 182
c 50 110 107 121 147
c 72 81 136 67 27
c 97 142 42 70 186
c 101 197 49 73 96
c 15 31 9 125 180
c 14 55 100 141 114
c 29 97 3 45 177
c 132 113 181 193 91
c 136 147 30 26 197
c 16 34 168 7 49
c 10 36 191 193 186
c 35 79 129 164 79
c 18 9 30 55 57
c 194 5 136 148 91
c 97 8 40 91 56
c 0 18 42 46 58
c 64 70 90 176 54
c 16 29 33 173 25
c 193 197 18 14 99
c 2 62 46 198 199
c 157 115 61 53 140
c 136 86 189 29 45
c 130 93 73 180 106
c 107 117 167 5 67
c 130 197 149 166 104
c 37 56 160 0 46
c 28 14 97 98 57
c 94 7 161 183 80
c 139 64 79 82 106
c 191 132 110 142 98
c 38 59 9 40 112
c 177 189 98 124 103
c 84 42 19 44 70
c 52 192 30 4 67
c 100 54 20 62 45
c 132 154 190 18 45
c 3 15 194 27 184
c 92 171 78 182 143
c 132 53 170 20 111
c 116 158 179 13 51
c 192 3 159 165 105
c 13 20 179 153 43
c 125 144 161 94 32
c 51 88 9 152 108
c 173 194 165 142 111
c 25 42 28 14 92
c 199 92 130 143 131
c 50 69 187 4 38
c 77 80 36 97 106
c 135 160 93 122 158
c 164 175 13 138 91
c 22 65 124 34 33
c 18 33 132 0 154
c 160 21 103 109 55
c 71 80 54 136 191
c 55 190 78 64 103
c 40 53 199 137 103
c 194 30 35 66 38
c 127 4 85 90 91
c 9 33 61 72 57
c 22 31 99 123 46
c 10 22 150 114 131
c 159 110 122 142 71
c 182 6 189 31 55
c 83 128 96 68 116
c 92 94 99 139 129
c 165 2 29 51 37
c 75 108 163 191 103
c 75 119 147 152 57
c 160 0 20 4 70
c 22 34 108 122 109
c 169 155 153 163 177
c 80 87 25 32 169
c 84 124 194 10 195
c 48 82 97 113 168
c 36 54 177 114 100
c 99 197 185 194 153
c 20 21 53 82 107
c 20 128 109 53 30
c 121 139 184 121 165
c 89 162 96 106 39
c 131 143 111 140 141
c 123 195 174 124 116
c 134 8 147 167 40
c 122 143 124 146 143
c 39 41 75 31 134
c 172 164 59 195 71
c 58 84 189 113 60
c 28 65 86 59 87
c 54 183 191 84 116
c 55 94 171 195 132
c 170 182 24 51 39
c 129 158 187 93 63
c 158 172 7 54 104
c 116 149 16 86 169
c 24 60 66 19 186
c 102 113 118 112 138
c 59 10 153 185 144
c 163 167 74 103 186
c 167 72 95 37 181
c 69 9 107 129 197
c 145 151 180 143 94
c 20 158 61 93 43
c 79 121 155 27 116
c 80 86 110 152 148
c 77 141 18 29 57
c 128 156 56 76 29
c 161 172 61 60 69
c 150 86 99 123 52
c 124 86 78 174 183
c 81 117 33 177 37
c 178 15 10 40 93
c 100 118 36 1 193
c 174 178 80 100 81
c 194 56 182 18 102
c 30 64 113 106 140
c 196 13 124 62 177
c 119 31 103 105 146
c 119 159 58 70 27
c 170 194 181 15 122
c 43 83 149 169 138
c 103 112 184 162 186
c 175 6 60 124 96
c 43 77 195 83 116
c 36 62 145 21 191
c 173 177 78 120 107
c 46 66 64 69 33
c 173 91 93 129 98
c 112 156 164 84 158
c 31 54 97 35 53
c 81 90 186 7 47
c 3 43 174 196 86
c 172 9 25 68 45
c 102 134 99 138 90
c 159 173 160 43 166
c 19 122 121 199 166
c 47 77 17 20 51
c 160 130 58 192 133
c 131 150 67 70 77
c 76 107 0 18 150
c 170 179 156 170 53
c 169 48 96 121 30
c 164 47 112 152 83
c 144 176 130 148 41
c 81 93 36 64 30
c 10 129 75 104 160
c 172 193 24 74 135
c 34 78 104 126 26
c 75 172 65 170 41
c 175 77 75 117 72
c 130 197 73 167 190
c 50 173 37 196 73
c 141 153 20 132 108
c 169 6 111 130 44
c 0 41 160 186 164
c 146 160 89 132 92
c 56 86 156 122 125
c 9 45 80 20 55
c 188 89 72 75 157
c 162 122 31 41 169
c 108 123 81 181 35
c 48 52 73 173 166
c 114 117 68 72 173
c 28 55 171 0 85
c 65 149 4 46 175
c 165 9 187 131 94
c 107 21 114 101 50
c 29 153 159 1 79
c 110 26 179 23 181
c 181 0 111 136 67
c 83 118 138 72 25
c 43 6 38 59 36
c 2 129 127 160 53
c 182 66 159 179 77
c 116 158 22 17 193
c 41 72 6 179 87
c 114 152 54 92 35
c 46 72 38 41 57
c 134 146 105 118 173
c 125 172 189 22 170
c 139 196 75 19 80
c 163 140 63 65 179
c 56 76 96 108 175
c 107 182 137 146 49
c 0 51 8 134 118
c 6 126 119 157 134
c 50 11 176 63 122
c 121 144 79 121 61
c 81 110 163 58 199
c 4 133 63 197 128
c 81 117 73 167 62
c 61 63 181 3 99
c 114 154 74 79 172
c 42 73 186 20 74
c 184 7 108 36 111
c 55 93 193 102 66
c 28 58 40 152 150
c 58 83 134 179 195
c 12 43 151 189 182
c 141 197 44 50 58
c 42 44 176 3 92
c 108 143 54 70 44
c 69 103 94 162 144
c 9 50 160 181 159
c 98 140 92 97 91
c 98 95 71 83 36
c 18 62 87 99 30
c 95 119 9 52 34
c 160 2 91 132 30
c 189 23 161 83 68
c 187 197 176 183 49
c 152 34 0 28 44
c 32 176 146 195 113
c 11 22 122 132 172
c 146 162 71 110 167
c 113 157 89 7 152
c 189 170 11 52 84
c 110 139 25 131 57
c 30 67 165 195 80
c 85 109 192 32 183
c 7 45 103 121 115
c 190 149 196 31 127
c 188 11 67 39 98
c 127 156 51 76 66
c 168 190 82 109 63
c 68 112 103 144 154
c 12 153 167 194 179
c 2 88 5 83 131
c 145 45 97 137 108
c 57 170 83 32 34
c 43 55 7 137 26
c 197 60 107 128 74
c 10 51 26 27 40
c 46 79 68 73 119
c 95 128 134 118 189
c 178 181 3 37 141
c 66 58 153 127 48
c 185 120 149 179 35
c 67 99 93 115 106
c 35 135 102 104 126
c 53 10 72 78 86
c 137 174 153 181 56
c 100 120 37 146 159
c 154 158 150 182 115
c 73 89 148 179 116
c 125 139 51 93 47
c 198 32 122 123 73
c 17 100 62 75 79
c 24 31 125 123 94
c 57 0 146 162 166
c 111 137 127 50 129
c 184 198 31 57 64
c 77 160 78 143 68
c 61 108 143 177 45
c 53 81 63 96 141
c 20 61 174 178 164
c 98 163 75 102 129
c 159 45 79 145 82
c 199 20 26 4 32
c 197 160 32 65 158
c 14 41 84 125 132
c 19 122 89 14 164
c 199 4 89 127 132
c 169 91 148 170 46
c 144 31 91 183 140
c 157 108 78 117 175
c 45 28 181 73 50
c 106 111 199 118 168
c 91 113 75 70 66
c 7 14 102 87 141
c 83 101 166 169 91
c 183 11 80 100 124
c 135 170 171 104 127
c 38 65 89 13 38
c 54 157 183 6 198
c 83 55 121 70 114
c 2 19 49 67 180
c 177 176 191 10 153
c 120 185 140 176 69
c 128 160 44 60 153
c 130 172 51 69 152
c 155 162 108 142 183
c 102 106 94 74 61
c 68 135 31 37 130
c 12 16 106 44 49
c 96 99 122 26 65
c 196 7 43 87 128
c 131 132 169 115 47
c 199 118 162 154 130
c 17 105 4 32 58
c 2 24 161 5 118
c 54 185 197 29 118
c 37 112 96 17 165
c 30 74 138 181 55
c 98 120 92 195 52
c 98 135 71 98 67
c 191 156 135 11 145
c 14 35 54 178 82
c 58 105 181 188 169
c 195 17 128 111 180
c 101 85 35 17 50
c 11 44 66 75 147
c 89 121 154 115 109
c 152 171 16 186 196
c 93 198 35 88 78
c 41 146 77 17 169
c 194 9 69 15 162
c 56 92 120 85 58
c 183 194 83 140 111
c 127 142 195 125 148
c 184 4 118 122 31
c 197 48 0 11 141
c 106 171 197 11 133
c 173 102 48 158 42
c 176 167 53 69 71
c 69 109 133 78 79
c 30 26 103 106 85
c 79 122 106 134 125
c 28 172 166 176 101
c 185 9 107 108 156
c 52 97 159 189 158
c 199 25 25 55 149
c 192 161 107 175 147
c 82 106 72 96 183
c 100 144 17 73 192
c 189 127 32 37 115
c 55 77 64 66 42
c 77 133 45 90 126
c 123 22 152 34 157
c 174 1 114 53 75
c 13 150 72 28 163
c 127 137 41 42 164
c 40 79 116 157 171
c 97 58 195 31 71
c 101 7 16 49 187
c 103 142 61 172 143
c 137 181 58 99 151
c 172 12 62 193 188
c 42 45 153 168 183
c 59 45 195 6 167
c 21 99 33 118 172
c 149 164 1 140 117
c 111 1 33 34 112
c 0 129 99 123 144
c 102 118 138 197 95
c 30 32 163 58 87
c 52 91 124 121 146
c 118 27 105 31 50
c 166 188 43 27 111
c 28 184 146 149 43
c 192 186 14 47 150
c 151 132 170 179 123
c 166 35 177 193 52
c 71 79 74 75 144
c 130 142 108 147 141
c 170 185 23 62 170
c 102 111 38 77 187
c 94 131 90 99 141
c 121 133 50 55 109
c 190 192 80 88 171
c 84 109 121 163 67
c 31 102 187 110 87
c 47 72 93 94 99
c 187 12 5 47 193
c 149 20 130 165 30
c 27 51 24 43 169
c 64 89 55 193 120
c 185 109 150 195 92
c 51 65 157 196 94
c 133 159 57 194 53
c 181 191 179 189 158
c 150 62 196 20 166
c 71 82 50 62 83
c 70 73 91 115 143
c 31 52 56 74 166
c 70 57 81 69 139
c 70 97 93 99 179
c 119 176 25 181 181
c 162 7 155 184 32
c 43 27 148 158 193
c 173 18 122 102 77
c 101 168 183 2 90
c 21 84 149 82 55
c 22 132 56 123 193
c 39 30 173 4 100
c 122 124 42 8 167
c 183 72 65 79 112
c 15 121 165 176 147
c 149 180 97 35 155
c 52 65 169 195 89
c 144 152 77 97 192
c 174 153 148 185 164
c 31 168 181 2 183
c 182 198 179 15 169
c 56 72 114 133 166
c 184 191 36 65 131
c 192 5 148 173 150
c 185 189 143 149 146
c 177 114 111 115 96
c 177 28 13 12 186
c 127 145 73 94 42
c 119 137 38 53 168
c 171 15 5 188 110
c 110 133 146 158 154
c 168 187 50 64 152
c 136 141 87 11 150
c 68 23 141 163 149
c 101 136 18 113 154
c 24 61 0 185 91
c 88 93 156 13 94
c 166 59 31 57 33
c 159 67 196 22 86
c 111 148 26 31 96
c 32 77 56 76 149
c 67 99 116 160 185
c 153 9 168 190 98
c 27 38 93 62 131
c 77 104 183 191 87
c 56 94 177 15 110
c 13 43 114 144 180
c 32 53 55 181 49
c 136 69 179 8 25
c 169 14 150 153 90
c 96 121 39 52 118
c 95 117 158 132 191
c 159 190 116 151 62
c 120 134 88 130 139
c 198 199 166 6 153
c 162 3 35 51 106
c 5 44 120 71 142
c 153 175 99 125 87
c 132 152 186 6 72
c 27 120 26 63 108
c 111 198 185 87 152
c 5 83 161 3 188
c 190 195 125 61 165
c 137 156 199 112 173
c 53 86 161 189 165
c 136 91 78 109 117
c 99 161 9 14 81
c 57 66 184 23 188
c 124 123 114 157 53
c 95 192 174 153 88
c 118 21 48 51 130
c 99 140 153 170 110
c 191 30 112 145 25
c 159 172 103 117 50
c 194 33 109 155 81
c 102 147 119 153 164
c 24 55 88 91 61
c 182 188 20 46 87
c 26 152 49 58 26
c 23 104 89 124 73
c 93 109 115 121 92
c 2 8 11 53 71
c 71 158 194 14 129
c 104 117 190 0 40
c 154 127 84 106 36
c 34 73 134 142 152
c 193 26 20 183 82
c 175 179 22 60 194
c 86 105 43 70 161
c 24 80 104 132 118
c 78 42 143 152 75
c 101 97 82 122 64
c 26 142 177 10 181
c 120 152 107 117 196
c 151 181 183 199 141
c 94 124 180 22 180
c 10 93 16 55 195
c 75 189 14 39 188
c 120 184 199 44 31
c 101 140 0 4 158
c 141 75 77 83 159
c 45 196 162 179 50
c 44 18 137 157 63
c 127 135 79 91 167
c 75 86 51 16 190
c 177 37 40 172 96
c 176 199 91 128 86
c 33 71 63 154 118
c 18 60 40 105 166
c 103 21 14 41 95
c 99 106 23 58 99
c 10 162 18 57 71
c 26 158 139 110 160
c 169 115 77 100 172
c 192 136 181 180 148
c 56 98 156 186 45
c 95 97 72 98 74
c 94 162 98 115 108
c 0 10 35 57 142
c 115 192 103 100 94
c 89 32 181 182 169
c 18 30 32 27 52
c 138 157 22 52 67
c 133 163 193 29 36
c 93 46 148 163 54
c 182 197 165 76 135
c 5 46 4 101 31
c 76 93 99 108 134
c 55 75 198 10 193
c 45 120 173 12 69
c 24 187 30 4 77
c 86 98 149 184 26
c 198 30 151 182 101
c 12 49 55 47 33
c 29 58 85 93 154
c 4 154 103 125 174
c 73 186 165 188 98
c 81 104 142 162 100
c 42 73 128 155 81
c 45 46 81 9 172
c 147 156 40 45 174
c 68 92 41 60 132
c 77 133 82 104 161
c 145 172 181 11 77
c 112 142 80 109 70
c 48 8 183 10 46
c 194 151 125 161 108
c 146 152 84 88 154
c 174 0 145 162 177
c 131 154 60 14 50
c 101 132 91 129 193
c 41 181 193 199 195
c 175 199 77 111 36
c 5 172 33 68 74
c 154 110 136 55 139
c 32 53 163 92 192
c 31 116 187 115 120
c 169 197 80 115 81
c 38 63 57 99 38
c 18 25 184 7 57
c 66 83 62 94 180
c 27 49 87 117 157
c 108 13 88 112 192
c 147 110 105 142 114
c 18 53 14 43 56
c 115 20 119 105 177
c 56 82 196 99 176
c 57 70 53 25 30
c 57 187 134 147 48
c 20 74 114 134 36
c 38 75 163 125 103
c 147 169 77 101 111
c 76 104 124 144 100
c 100 121 54 185 79
c 69 70 176 10 167
c 179 116 111 123 113
c 168 4 16 49 80
c 132 65 101 121 64
c 36 64 79 120 88
c 133 26 166 196 116
c 71 0 92 127 100
c 32 51 82 84 149
c 182 195 23 12 173
