notes: n=400, m=17967, elb=1, eub=20, conf_density=2e-05, clb=25, cub= 200, seed= 9763
p spec 400 17967 3227
s 137
t 337
a 0 1 2
a 352 353 5
a 352 354 19
a 352 355 8
a 352 356 19
a 352 357 16
a 352 358 3
a 352 359 4
a 352 360 4
a 352 361 14
a 352 362 1
a 352 363 17
a 352 364 15
a 352 365 8
a 352 366 7
a 352 367 3
a 352 368 18
a 352 369 19
a 352 370 17
a 352 371 14
a 352 372 11
a 352 373 9
a 352 374 13
a 352 375 6
a 352 376 15
a 352 377 10
a 352 378 9
a 352 379 9
a 352 380 15
a 352 381 19
a 352 382 6
a 352 64 13
a 352 127 12
a 352 216 3
a 352 123 14
a 352 233 8
a 352 254 10
a 352 18 14
a 352 10 18
a 352 257 15
a 352 118 2
a 352 309 15
a 352 130 5
a 352 63 17
a 352 285 19
a 352 169 1
a 36 37 18
a 36 38 7
a 36 39 6
a 36 40 4
a 36 41 19
a 36 42 16
a 36 43 5
a 36 44 10
a 36 45 6
a 36 46 1
a 36 47 6
a 36 48 7
a 36 49 9
a 36 50 13
a 36 51 10
a 36 52 3
a 36 53 9
a 36 54 14
a 36 55 2
a 36 56 1
a 36 57 11
a 36 58 2
a 36 59 15
a 36 60 14
a 36 61 14
a 36 62 6
a 36 63 2
a 36 64 13
a 36 65 16
a 36 66 16
a 36 342 7
a 36 367 17
a 36 312 8
a 36 119 19
a 36 340 14
a 36 204 18
a 36 254 2
a 36 130 5
a 36 103 5
a 36 1 14
a 36 236 15
a 36 356 1
a 36 239 9
a 36 241 15
a 36 75 9
a 252 253 7
a 252 254 2
a 252 255 16
a 252 256 18
a 252 257 12
a 252 258 2
a 252 259 18
a 252 260 17
a 252 261 1
a 252 262 5
a 252 263 13
a 252 264 8
a 252 265 16
a 252 266 8
a 252 267 9
a 252 268 4
a 252 269 3
a 252 270 15
a 252 271 1
a 252 272 7
a 252 273 9
a 252 274 7
a 252 275 13
a 252 276 11
a 252 277 9
a 252 278 3
a 252 279 3
a 252 280 16
a 252 281 13
a 252 282 19
a 252 214 9
a 252 344 13
a 252 172 13
a 252 386 18
a 252 374 15
a 252 91 6
a 252 46 5
a 252 174 6
a 252 35 16
a 252 287 5
a 252 126 19
a 252 158 1
a 252 111 16
a 252 307 8
a 252 390 15
a 252 238 4
a 379 380 7
a 379 381 12
a 379 382 11
a 379 383 3
a 379 384 7
a 379 385 5
a 379 386 12
a 379 387 8
a 379 388 5
a 379 389 6
a 379 390 13
a 379 391 6
a 379 392 14
a 379 393 15
a 379 394 18
a 379 395 18
a 379 396 18
a 379 397 18
a 379 398 16
a 379 399 12
a 379 0 5
a 379 1 19
a 379 2 15
a 379 3 19
a 379 4 15
a 379 5 8
a 379 6 4
a 379 7 10
a 379 8 13
a 379 9 17
a 379 103 1
a 379 375 19
a 379 41 14
a 379 309 16
a 379 225 18
a 379 195 14
a 379 373 13
a 379 15 8
a 379 161 1
a 379 46 18
a 379 268 7
a 379 164 19
a 379 333 4
a 379 99 12
a 379 149 12
a 107 108 5
a 107 109 10
a 107 110 13
a 107 111 10
a 107 112 17
a 107 113 7
a 107 114 13
a 107 115 15
a 107 116 7
a 107 117 16
a 107 118 13
a 107 119 5
a 107 120 15
a 107 121 9
a 107 122 14
a 107 123 17
a 107 124 8
a 107 125 8
a 107 126 7
a 107 127 2
a 107 128 14
a 107 129 6
a 107 130 12
a 107 131 3
a 107 132 3
a 107 133 6
a 107 134 17
a 107 135 14
a 107 136 17
a 107 137 1
a 107 168 19
a 107 19 9
a 107 29 16
a 107 351 14
a 107 282 4
a 107 40 4
a 107 33 3
a 107 3 1
a 107 56 17
a 107 185 16
a 107 216 9
a 107 196 4
a 107 380 12
a 107 25 1
a 107 181 11
a 107 300 8
a 107 326 12
a 373 374 8
a 373 375 1
a 373 376 3
a 373 377 8
a 373 378 19
a 373 379 7
a 373 380 8
a 373 381 19
a 373 382 3
a 373 383 4
a 373 384 5
a 373 385 4
a 373 386 1
a 373 387 14
a 373 388 11
a 373 389 9
a 373 390 8
a 373 391 6
a 373 392 15
a 373 393 9
a 373 394 1
a 373 395 5
a 373 396 5
a 373 397 6
a 373 398 12
a 373 399 10
a 373 0 15
a 373 1 3
a 373 2 4
a 373 3 17
a 373 281 8
a 373 341 14
a 373 93 3
a 373 159 9
a 373 305 17
a 373 310 10
a 373 369 4
a 373 352 17
a 373 363 19
a 373 76 14
a 373 6 8
a 373 177 12
a 42 43 3
a 42 44 8
a 42 45 12
a 42 46 5
a 42 47 19
a 42 48 19
a 42 49 12
a 42 50 8
a 42 51 15
a 42 52 7
a 42 53 19
a 42 54 9
a 42 55 5
a 42 56 10
a 42 57 6
a 42 58 2
a 42 59 11
a 42 60 11
a 42 61 15
a 42 62 3
a 42 63 8
a 42 64 16
a 42 65 7
a 42 66 5
a 42 67 10
a 42 68 15
a 42 69 2
a 42 70 7
a 42 71 6
a 42 72 3
a 42 175 1
a 42 201 5
a 42 315 17
a 42 74 15
a 42 128 17
a 42 304 6
a 42 197 7
a 42 386 8
a 42 26 14
a 42 234 15
a 42 192 11
a 42 161 12
a 42 144 15
a 42 86 2
a 42 106 10
a 42 149 12
a 42 235 10
a 118 119 17
a 118 120 17
a 118 121 17
a 118 122 13
a 118 123 10
a 118 124 1
a 118 125 1
a 118 126 16
a 118 127 3
a 118 128 15
a 118 129 2
a 118 130 13
a 118 131 2
a 118 132 7
a 118 133 5
a 118 134 7
a 118 135 15
a 118 136 15
a 118 137 19
a 118 138 18
a 118 139 16
a 118 140 12
a 118 141 15
a 118 142 12
a 118 143 16
a 118 144 17
a 118 145 5
a 118 146 3
a 118 147 12
a 118 148 16
a 118 109 14
a 118 104 14
a 118 204 8
a 118 284 10
a 118 11 14
a 118 302 4
a 118 208 1
a 118 69 14
a 118 187 9
a 118 92 12
a 118 374 13
a 118 15 10
a 118 117 14
a 118 300 12
a 118 383 1
a 118 377 14
a 269 270 4
a 269 271 8
a 269 272 6
a 269 273 17
a 269 274 4
a 269 275 19
a 269 276 10
a 269 277 7
a 269 278 16
a 269 279 13
a 269 280 2
a 269 281 9
a 269 282 14
a 269 283 1
a 269 284 9
a 269 285 13
a 269 286 7
a 269 287 16
a 269 288 14
a 269 289 6
a 269 290 18
a 269 291 16
a 269 292 11
a 269 293 19
a 269 294 8
a 269 295 5
a 269 296 15
a 269 297 6
a 269 298 11
a 269 299 4
a 269 267 19
a 269 186 3
a 269 387 7
a 269 54 4
a 269 28 18
a 269 161 8
a 269 227 19
a 269 260 9
a 269 232 1
a 269 39 16
a 269 332 14
a 269 29 17
a 269 44 1
a 269 55 12
a 290 291 1
a 290 292 11
a 290 293 9
a 290 294 14
a 290 295 17
a 290 296 18
a 290 297 15
a 290 298 11
a 290 299 10
a 290 300 14
a 290 301 3
a 290 302 15
a 290 303 1
a 290 304 8
a 290 305 19
a 290 306 18
a 290 307 9
a 290 308 10
a 290 309 11
a 290 310 9
a 290 311 4
a 290 312 10
a 290 313 16
a 290 314 5
a 290 315 13
a 290 316 5
a 290 317 19
a 290 318 11
a 290 319 2
a 290 320 9
a 290 344 15
a 290 28 16
a 290 359 10
a 290 2 14
a 290 147 1
a 290 340 15
a 290 47 19
a 290 236 5
a 290 123 15
a 290 212 4
a 290 266 11
a 290 283 7
a 290 92 10
a 290 321 7
a 265 266 2
a 265 267 2
a 265 268 19
a 265 269 5
a 265 270 6
a 265 271 8
a 265 272 8
a 265 273 2
a 265 274 4
a 265 275 19
a 265 276 4
a 265 277 9
a 265 278 6
a 265 279 19
a 265 280 8
a 265 281 18
a 265 282 2
a 265 283 17
a 265 284 12
a 265 285 1
a 265 286 1
a 265 287 18
a 265 288 15
a 265 289 12
a 265 290 12
a 265 291 7
a 265 292 8
a 265 293 3
a 265 294 2
a 265 295 13
a 265 181 13
a 265 51 4
a 265 32 17
a 265 70 13
a 265 262 12
a 265 203 14
a 265 209 9
a 265 117 12
a 265 308 18
a 143 144 16
a 143 145 3
a 143 146 14
a 143 147 9
a 143 148 9
a 143 149 17
a 143 150 18
a 143 151 5
a 143 152 4
a 143 153 13
a 143 154 9
a 143 155 13
a 143 156 16
a 143 157 8
a 143 158 12
a 143 159 7
a 143 160 9
a 143 161 6
a 143 162 13
a 143 163 5
a 143 164 13
a 143 165 7
a 143 166 15
a 143 167 14
a 143 168 1
a 143 169 3
a 143 170 13
a 143 171 14
a 143 172 1
a 143 173 18
a 143 346 7
a 143 116 7
a 143 264 15
a 143 114 14
a 143 98 15
a 143 233 14
a 143 51 1
a 143 121 16
a 143 93 4
a 143 258 12
a 143 0 14
a 177 178 5
a 177 179 15
a 177 180 6
a 177 181 13
a 177 182 19
a 177 183 9
a 177 184 16
a 177 185 3
a 177 186 19
a 177 187 18
a 177 188 13
a 177 189 11
a 177 190 14
a 177 191 5
a 177 192 11
a 177 193 14
a 177 194 18
a 177 195 8
a 177 196 15
a 177 197 5
a 177 198 13
a 177 199 19
a 177 200 3
a 177 201 8
a 177 202 6
a 177 203 14
a 177 204 19
a 177 205 18
a 177 206 3
a 177 207 14
a 177 98 5
a 177 164 12
a 177 353 1
a 177 41 16
a 177 398 1
a 177 90 11
a 177 147 18
a 177 232 9
a 177 12 16
a 177 271 11
a 177 126 17
a 177 29 4
a 177 257 13
a 177 260 14
a 177 59 15
a 177 248 4
a 177 280 13
a 56 57 15
a 56 58 6
a 56 59 5
a 56 60 15
a 56 61 2
a 56 62 13
a 56 63 16
a 56 64 14
a 56 65 8
a 56 66 11
a 56 67 6
a 56 68 16
a 56 69 15
a 56 70 3
a 56 71 8
a 56 72 16
a 56 73 18
a 56 74 1
a 56 75 9
a 56 76 16
a 56 77 9
a 56 78 10
a 56 79 5
a 56 80 3
a 56 81 12
a 56 82 13
a 56 83 19
a 56 84 5
a 56 85 5
a 56 86 19
a 56 371 11
a 56 300 19
a 56 386 6
a 56 137 5
a 56 190 15
a 56 384 18
a 56 301 12
a 56 256 16
a 56 317 14
a 56 296 18
a 56 165 4
a 56 48 6
a 56 212 4
a 56 9 18
a 56 387 14
a 325 326 19
a 325 327 1
a 325 328 8
a 325 329 15
a 325 330 2
a 325 331 15
a 325 332 5
a 325 333 5
a 325 334 16
a 325 335 7
a 325 336 12
a 325 337 9
a 325 338 17
a 325 339 19
a 325 340 17
a 325 341 14
a 325 342 4
a 325 343 17
a 325 344 2
a 325 345 5
a 325 346 13
a 325 347 19
a 325 348 6
a 325 349 5
a 325 350 7
a 325 351 6
a 325 352 15
a 325 353 10
a 325 354 18
a 325 355 19
a 325 45 19
a 325 285 1
a 325 143 12
a 325 307 6
a 325 235 18
a 325 18 9
a 325 91 19
a 325 70 17
a 325 364 10
a 325 178 4
a 325 116 9
a 325 103 10
a 325 128 13
a 325 77 16
a 325 20 5
a 325 223 17
a 325 385 4
a 325 397 13
a 369 370 8
a 369 371 3
a 369 372 5
a 369 373 3
a 369 374 4
a 369 375 12
a 369 376 10
a 369 377 8
a 369 378 18
a 369 379 11
a 369 380 19
a 369 381 16
a 369 382 13
a 369 383 5
a 369 384 6
a 369 385 9
a 369 386 1
a 369 387 9
a 369 388 17
a 369 389 17
a 369 390 13
a 369 391 14
a 369 392 8
a 369 393 3
a 369 394 5
a 369 395 17
a 369 396 8
a 369 397 11
a 369 398 17
a 369 399 5
a 369 330 14
a 369 347 19
a 369 80 15
a 369 188 2
a 369 281 8
a 369 43 11
a 369 202 4
a 369 2 18
a 369 343 11
a 369 164 8
a 369 238 18
a 369 333 17
a 349 350 18
a 349 351 15
a 349 352 5
a 349 353 9
a 349 354 1
a 349 355 2
a 349 356 11
a 349 357 10
a 349 358 14
a 349 359 3
a 349 360 12
a 349 361 4
a 349 362 3
a 349 363 2
a 349 364 17
a 349 365 4
a 349 366 4
a 349 367 10
a 349 368 12
a 349 369 17
a 349 370 2
a 349 371 8
a 349 372 14
a 349 373 1
a 349 374 4
a 349 375 17
a 349 376 5
a 349 377 18
a 349 378 2
a 349 379 10
a 349 34 9
a 349 275 15
a 349 141 17
a 349 181 4
a 349 67 10
a 349 273 15
a 349 108 11
a 349 175 1
a 349 171 16
a 349 194 19
a 349 220 13
a 349 387 15
a 349 52 11
a 349 183 15
a 106 107 10
a 106 108 11
a 106 109 2
a 106 110 12
a 106 111 12
a 106 112 5
a 106 113 14
a 106 114 11
a 106 115 4
a 106 116 9
a 106 117 16
a 106 118 8
a 106 119 9
a 106 120 18
a 106 121 8
a 106 122 10
a 106 123 3
a 106 124 5
a 106 125 12
a 106 126 13
a 106 127 8
a 106 128 1
a 106 129 3
a 106 130 17
a 106 131 13
a 106 132 9
a 106 133 9
a 106 134 10
a 106 135 13
a 106 136 10
a 106 69 9
a 106 178 14
a 106 240 18
a 106 312 16
a 106 20 18
a 106 56 6
a 106 184 6
a 106 95 1
a 106 103 17
a 106 280 7
a 106 99 10
a 106 48 7
a 106 173 19
a 106 209 17
a 106 93 16
a 106 393 13
a 106 351 7
a 70 71 4
a 70 72 6
a 70 73 3
a 70 74 12
a 70 75 15
a 70 76 1
a 70 77 11
a 70 78 5
a 70 79 9
a 70 80 18
a 70 81 19
a 70 82 16
a 70 83 13
a 70 84 12
a 70 85 13
a 70 86 2
a 70 87 10
a 70 88 16
a 70 89 13
a 70 90 13
a 70 91 5
a 70 92 12
a 70 93 9
a 70 94 3
a 70 95 17
a 70 96 3
a 70 97 5
a 70 98 5
a 70 99 18
a 70 100 4
a 70 181 1
a 70 142 17
a 70 368 11
a 70 287 18
a 70 53 14
a 70 258 18
a 70 48 6
a 70 194 13
a 70 209 8
a 70 358 19
a 70 67 19
a 70 328 12
a 70 68 1
a 70 336 16
a 70 11 16
a 302 303 9
a 302 304 17
a 302 305 18
a 302 306 14
a 302 307 15
a 302 308 1
a 302 309 9
a 302 310 6
a 302 311 3
a 302 312 3
a 302 313 8
a 302 314 4
a 302 315 10
a 302 316 16
a 302 317 13
a 302 318 14
a 302 319 4
a 302 320 11
a 302 321 15
a 302 322 1
a 302 323 5
a 302 324 15
a 302 325 9
a 302 326 7
a 302 327 4
a 302 328 19
a 302 329 15
a 302 330 14
a 302 331 13
a 302 332 2
a 302 34 17
a 302 290 11
a 302 294 11
a 302 241 14
a 302 337 5
a 302 113 16
a 302 67 17
a 302 131 5
a 302 254 15
a 302 122 8
a 302 351 17
a 302 33 9
a 277 278 13
a 277 279 17
a 277 280 2
a 277 281 9
a 277 282 1
a 277 283 15
a 277 284 10
a 277 285 11
a 277 286 9
a 277 287 1
a 277 288 2
a 277 289 14
a 277 290 8
a 277 291 15
a 277 292 17
a 277 293 13
a 277 294 1
a 277 295 12
a 277 296 13
a 277 297 2
a 277 298 6
a 277 299 11
a 277 300 16
a 277 301 10
a 277 302 8
a 277 303 10
a 277 304 7
a 277 305 18
a 277 306 14
a 277 307 1
a 277 136 17
a 277 13 1
a 277 142 11
a 277 112 3
a 277 69 13
a 277 383 8
a 277 127 6
a 277 236 17
a 277 216 17
a 277 33 1
a 277 44 3
a 226 227 11
a 226 228 9
a 226 229 16
a 226 230 9
a 226 231 3
a 226 232 10
a 226 233 1
a 226 234 12
a 226 235 16
a 226 236 19
a 226 237 11
a 226 238 14
a 226 239 6
a 226 240 11
a 226 241 19
a 226 242 15
a 226 243 6
a 226 244 16
a 226 245 12
a 226 246 17
a 226 247 2
a 226 248 5
a 226 249 10
a 226 250 15
a 226 251 14
a 226 252 14
a 226 253 6
a 226 254 7
a 226 255 11
a 226 256 14
a 226 359 9
a 226 389 6
a 226 338 9
a 226 172 13
a 226 216 1
a 226 39 13
a 226 271 2
a 226 347 13
a 226 353 6
a 226 137 8
a 226 358 12
a 226 286 13
a 226 294 2
a 226 106 5
a 226 118 18
a 226 393 15
a 189 190 11
a 189 191 9
a 189 192 8
a 189 193 18
a 189 194 18
a 189 195 10
a 189 196 9
a 189 197 4
a 189 198 8
a 189 199 10
a 189 200 8
a 189 201 12
a 189 202 5
a 189 203 14
a 189 204 19
a 189 205 11
a 189 206 17
a 189 207 2
a 189 208 1
a 189 209 13
a 189 210 12
a 189 211 15
a 189 212 11
a 189 213 11
a 189 214 16
a 189 215 5
a 189 216 6
a 189 217 14
a 189 218 8
a 189 219 2
a 189 64 19
a 189 348 16
a 189 241 7
a 189 374 15
a 189 149 6
a 189 360 18
a 189 314 9
a 189 261 4
a 361 362 9
a 361 363 2
a 361 364 5
a 361 365 10
a 361 366 17
a 361 367 17
a 361 368 2
a 361 369 15
a 361 370 6
a 361 371 11
a 361 372 14
a 361 373 2
a 361 374 7
a 361 375 13
a 361 376 15
a 361 377 6
a 361 378 8
a 361 379 15
a 361 380 17
a 361 381 12
a 361 382 6
a 361 383 14
a 361 384 13
a 361 385 10
a 361 386 2
a 361 387 13
a 361 388 7
a 361 389 15
a 361 390 10
a 361 391 19
a 361 287 15
a 361 211 14
a 361 201 3
a 361 165 8
a 361 266 14
a 361 221 2
a 361 10 3
a 361 36 16
a 361 157 9
a 361 265 7
a 361 288 4
a 361 99 18
a 361 20 2
a 361 188 14
a 361 43 17
a 361 198 6
a 361 75 3
a 153 154 10
a 153 155 17
a 153 156 8
a 153 157 13
a 153 158 7
a 153 159 14
a 153 160 6
a 153 161 8
a 153 162 14
a 153 163 18
a 153 164 4
a 153 165 5
a 153 166 9
a 153 167 1
a 153 168 18
a 153 169 8
a 153 170 13
a 153 171 8
a 153 172 13
a 153 173 7
a 153 174 8
a 153 175 17
a 153 176 18
a 153 177 14
a 153 178 17
a 153 179 3
a 153 180 9
a 153 181 9
a 153 182 5
a 153 183 18
a 153 184 19
a 153 345 3
a 153 205 16
a 153 0 16
a 153 384 13
a 153 339 11
a 153 221 4
a 153 186 18
a 153 46 1
a 153 315 16
a 153 45 13
a 153 358 1
a 153 96 2
a 153 309 12
a 153 349 19
a 181 182 17
a 181 183 11
a 181 184 11
a 181 185 11
a 181 186 15
a 181 187 13
a 181 188 11
a 181 189 19
a 181 190 17
a 181 191 2
a 181 192 7
a 181 193 8
a 181 194 16
a 181 195 11
a 181 196 14
a 181 197 6
a 181 198 9
a 181 199 13
a 181 200 17
a 181 201 14
a 181 202 1
a 181 203 8
a 181 204 4
a 181 205 10
a 181 206 11
a 181 207 19
a 181 208 12
a 181 209 13
a 181 210 11
a 181 211 12
a 181 5 9
a 181 121 18
a 181 390 19
a 181 115 13
a 181 307 17
a 181 157 4
a 181 151 6
a 181 290 4
a 181 29 6
a 181 214 4
a 181 353 11
a 181 213 18
a 181 355 8
a 181 333 1
a 181 7 8
a 181 140 1
a 39 40 9
a 39 41 18
a 39 42 18
a 39 43 6
a 39 44 15
a 39 45 3
a 39 46 2
a 39 47 7
a 39 48 11
a 39 49 11
a 39 50 11
a 39 51 4
a 39 52 10
a 39 53 4
a 39 54 7
a 39 55 13
a 39 56 7
a 39 57 5
a 39 58 2
a 39 59 19
a 39 60 15
a 39 61 7
a 39 62 16
a 39 63 11
a 39 64 5
a 39 65 11
a 39 66 7
a 39 67 6
a 39 68 4
a 39 69 13
a 39 334 19
a 39 156 18
a 39 279 13
a 39 267 2
a 39 277 18
a 39 363 18
a 39 22 1
a 39 84 1
a 39 213 9
a 39 257 3
a 39 308 19
a 39 163 15
a 39 239 5
a 39 35 16
a 218 219 19
a 218 220 8
a 218 221 10
a 218 222 12
a 218 223 8
a 218 224 4
a 218 225 15
a 218 226 18
a 218 227 15
a 218 228 18
a 218 229 2
a 218 230 16
a 218 231 2
a 218 232 13
a 218 233 13
a 218 234 14
a 218 235 10
a 218 236 6
a 218 237 13
a 218 238 13
a 218 239 3
a 218 240 5
a 218 241 13
a 218 242 17
a 218 243 9
a 218 244 3
a 218 245 13
a 218 246 18
a 218 247 12
a 218 248 2
a 218 305 9
a 218 42 13
a 218 213 3
a 218 35 6
a 218 293 7
a 218 47 1
a 218 82 10
a 218 6 6
a 218 341 1
a 218 279 1
a 218 193 17
a 218 290 3
a 218 70 5
a 218 158 7
a 218 365 7
a 218 300 1
a 218 303 4
a 192 193 15
a 192 194 9
a 192 195 3
a 192 196 3
a 192 197 5
a 192 198 15
a 192 199 14
a 192 200 15
a 192 201 13
a 192 202 19
a 192 203 17
a 192 204 9
a 192 205 14
a 192 206 10
a 192 207 1
a 192 208 2
a 192 209 8
a 192 210 16
a 192 211 5
a 192 212 4
a 192 213 4
a 192 214 14
a 192 215 5
a 192 216 10
a 192 217 18
a 192 218 17
a 192 219 17
a 192 220 7
a 192 221 16
a 192 222 7
a 192 326 16
a 192 282 9
a 192 231 11
a 192 38 12
a 192 288 10
a 192 152 12
a 192 66 12
a 192 181 12
a 192 49 17
a 192 155 16
a 192 47 2
a 192 283 15
a 192 130 3
a 192 292 2
a 192 167 9
a 192 399 18
a 176 177 10
a 176 178 16
a 176 179 6
a 176 180 19
a 176 181 4
a 176 182 14
a 176 183 18
a 176 184 10
a 176 185 11
a 176 186 18
a 176 187 1
a 176 188 19
a 176 189 19
a 176 190 4
a 176 191 14
a 176 192 4
a 176 193 16
a 176 194 5
a 176 195 15
a 176 196 5
a 176 197 1
a 176 198 13
a 176 199 17
a 176 200 13
a 176 201 14
a 176 202 19
a 176 203 14
a 176 204 1
a 176 205 11
a 176 206 6
a 176 363 6
a 176 275 14
a 176 344 3
a 176 97 4
a 176 279 13
a 176 381 14
a 176 134 18
a 176 210 16
a 176 308 1
a 338 339 8
a 338 340 1
a 338 341 4
a 338 342 17
a 338 343 4
a 338 344 6
a 338 345 11
a 338 346 19
a 338 347 13
a 338 348 7
a 338 349 8
a 338 350 7
a 338 351 3
a 338 352 12
a 338 353 17
a 338 354 7
a 338 355 4
a 338 356 8
a 338 357 17
a 338 358 16
a 338 359 19
a 338 360 7
a 338 361 13
a 338 362 10
a 338 363 8
a 338 364 8
a 338 365 5
a 338 366 8
a 338 367 17
a 338 368 6
a 338 162 4
a 338 24 10
a 338 221 6
a 338 204 1
a 338 314 12
a 338 217 18
a 338 239 16
a 338 273 8
a 338 272 4
a 338 19 11
a 338 134 5
a 338 337 14
a 338 210 2
a 338 139 13
a 338 157 7
a 338 124 13
a 338 198 14
a 360 361 8
a 360 362 9
a 360 363 9
a 360 364 13
a 360 365 17
a 360 366 8
a 360 367 13
a 360 368 17
a 360 369 12
a 360 370 14
a 360 371 15
a 360 372 10
a 360 373 10
a 360 374 9
a 360 375 17
a 360 376 17
a 360 377 4
a 360 378 17
a 360 379 4
a 360 380 12
a 360 381 14
a 360 382 19
a 360 383 5
a 360 384 17
a 360 385 4
a 360 386 9
a 360 387 6
a 360 388 11
a 360 389 10
a 360 390 17
a 360 217 4
a 360 158 12
a 360 104 1
a 360 77 13
a 360 9 2
a 360 356 19
a 360 244 14
a 360 310 6
a 360 38 3
a 360 358 7
a 200 201 11
a 200 202 18
a 200 203 11
a 200 204 5
a 200 205 11
a 200 206 16
a 200 207 13
a 200 208 1
a 200 209 17
a 200 210 16
a 200 211 13
a 200 212 1
a 200 213 8
a 200 214 12
a 200 215 18
a 200 216 17
a 200 217 13
a 200 218 15
a 200 219 4
a 200 220 1
a 200 221 7
a 200 222 2
a 200 223 14
a 200 224 12
a 200 225 18
a 200 226 9
a 200 227 6
a 200 228 4
a 200 229 15
a 200 230 8
a 200 199 4
a 200 138 1
a 200 121 10
a 200 145 4
a 200 48 5
a 200 112 18
a 200 68 2
a 200 259 10
a 200 62 6
a 200 379 11
a 200 17 11
a 200 22 13
a 200 388 10
a 200 163 13
a 200 373 2
a 200 262 9
a 200 330 9
a 387 388 12
a 387 389 6
a 387 390 8
a 387 391 13
a 387 392 8
a 387 393 2
a 387 394 15
a 387 395 5
a 387 396 5
a 387 397 17
a 387 398 9
a 387 399 2
a 387 0 17
a 387 1 15
a 387 2 9
a 387 3 8
a 387 4 8
a 387 5 13
a 387 6 5
a 387 7 18
a 387 8 7
a 387 9 6
a 387 10 16
a 387 11 3
a 387 12 17
a 387 13 4
a 387 14 18
a 387 15 12
a 387 16 11
a 387 17 6
a 387 126 17
a 387 355 15
a 387 329 14
a 387 82 14
a 387 79 19
a 387 234 15
a 387 89 14
a 387 107 19
a 387 44 3
a 387 282 12
a 387 209 18
a 387 148 7
a 387 319 3
a 387 257 2
a 387 280 16
a 387 342 12
a 116 117 7
a 116 118 13
a 116 119 2
a 116 120 2
a 116 121 11
a 116 122 3
a 116 123 3
a 116 124 2
a 116 125 9
a 116 126 18
a 116 127 8
a 116 128 19
a 116 129 4
a 116 130 2
a 116 131 9
a 116 132 17
a 116 133 18
a 116 134 10
a 116 135 16
a 116 136 10
a 116 137 3
a 116 138 13
a 116 139 19
a 116 140 5
a 116 141 3
a 116 142 7
a 116 143 14
a 116 144 3
a 116 145 17
a 116 146 19
a 116 294 4
a 116 243 9
a 116 362 2
a 116 388 4
a 116 204 2
a 116 351 4
a 116 150 19
a 116 49 11
a 116 269 19
a 116 181 11
a 114 115 7
a 114 116 18
a 114 117 9
a 114 118 12
a 114 119 18
a 114 120 11
a 114 121 16
a 114 122 11
a 114 123 10
a 114 124 19
a 114 125 14
a 114 126 3
a 114 127 19
a 114 128 10
a 114 129 8
a 114 130 15
a 114 131 14
a 114 132 10
a 114 133 7
a 114 134 1
a 114 135 12
a 114 136 17
a 114 137 12
a 114 138 7
a 114 139 16
a 114 140 10
a 114 141 12
a 114 142 16
a 114 143 1
a 114 144 1
a 114 105 16
a 114 233 17
a 114 21 4
a 114 103 6
a 114 341 14
a 114 345 10
a 114 286 17
a 114 296 17
a 114 275 3
a 114 398 19
a 114 247 6
a 114 235 12
a 367 368 2
a 367 369 14
a 367 370 6
a 367 371 17
a 367 372 18
a 367 373 2
a 367 374 14
a 367 375 15
a 367 376 3
a 367 377 8
a 367 378 16
a 367 379 4
a 367 380 9
a 367 381 12
a 367 382 3
a 367 383 8
a 367 384 8
a 367 385 17
a 367 386 9
a 367 387 17
a 367 388 17
a 367 389 4
a 367 390 15
a 367 391 13
a 367 392 3
a 367 393 18
a 367 394 1
a 367 395 13
a 367 396 19
a 367 397 10
a 367 60 19
a 367 172 1
a 367 310 4
a 367 197 7
a 367 5 15
a 367 345 9
a 367 347 3
a 367 356 18
a 367 71 13
a 367 210 15
a 367 125 6
a 367 0 15
a 367 304 1
a 371 372 10
a 371 373 13
a 371 374 17
a 371 375 9
a 371 376 15
a 371 377 19
a 371 378 1
a 371 379 3
a 371 380 18
a 371 381 13
a 371 382 12
a 371 383 17
a 371 384 11
a 371 385 10
a 371 386 15
a 371 387 9
a 371 388 10
a 371 389 19
a 371 390 13
a 371 391 7
a 371 392 6
a 371 393 11
a 371 394 17
a 371 395 10
a 371 396 6
a 371 397 8
a 371 398 8
a 371 399 9
a 371 0 13
a 371 1 18
a 371 228 16
a 371 271 7
a 371 209 12
a 371 199 8
a 371 65 8
a 371 189 7
a 371 7 2
a 371 260 9
a 371 329 9
a 371 29 1
a 371 56 19
a 371 132 3
a 371 47 5
a 371 85 19
a 371 173 14
a 243 244 8
a 243 245 15
a 243 246 18
a 243 247 19
a 243 248 15
a 243 249 7
a 243 250 9
a 243 251 15
a 243 252 6
a 243 253 15
a 243 254 1
a 243 255 2
a 243 256 7
a 243 257 10
a 243 258 13
a 243 259 4
a 243 260 14
a 243 261 17
a 243 262 2
a 243 263 18
a 243 264 15
a 243 265 1
a 243 266 2
a 243 267 19
a 243 268 1
a 243 269 7
a 243 270 14
a 243 271 15
a 243 272 19
a 243 273 12
a 243 100 19
a 243 35 3
a 243 209 15
a 243 102 17
a 243 351 9
a 243 158 6
a 243 223 16
a 243 24 9
a 243 307 11
a 243 15 15
a 243 10 2
a 243 211 1
a 243 147 12
a 243 231 11
a 243 366 2
a 392 393 15
a 392 394 4
a 392 395 8
a 392 396 14
a 392 397 13
a 392 398 16
a 392 399 2
a 392 0 3
a 392 1 15
a 392 2 15
a 392 3 13
a 392 4 9
a 392 5 4
a 392 6 18
a 392 7 3
